src,race_date,race_course,race_number,race_id,race_class,race_distance,track_condition,race_name,track,sectional_time,incident_report
20150524-2.html,2015-05-24,Sha Tin,2,2014-635,Class 5,1200,GOOD TO YIELDING,CAINE HANDICAP,"TURF - ""C+3"" COURSE",23.73 22.61 23.77,"
                CHINA POWER was withdrawn on 23.5.15 by order of the Stewards acting on veterinary advice (lame right fore) and was replaced by Standby Declared Starter NAMJONG SURPRISE (D Lane).  Before being allowed to race again, CHINA POWER will be subjected to an official veterinary examination.
JOYFUL LUCK, which was standing awkwardly as the start was effected, was slow to begin.
TAI PO FORTUNE began only fairly.
GREAT SPEED began awkwardly and lost ground.
From wide barriers, INTELLECTUAL GLIDE and MAGICAL BEAM were shifted across behind runners in the early stages.
Making the turn near the 900 Metres, EVERYONEâS CHOICE became unbalanced after being bumped by HAPPY GOAL which, when travelling keenly, shifted out away from the heels of DARK CORE.
NAMJONG SURPRISE made the first turn near the 900 Metres awkwardly and then making the turn after the 700 Metres got its head on the side and was inclined to lay out.
Rounding the Home Turn, AMERICAN FAME and NAMJONG SURPRISE raced tight.  At the 400 Metres, AMERICAN FAME and NAMJONG SURPRISE bumped as AMERICAN FAME attempted to improve between NAMJONG SURPRISE and EVERYONEâS CHOICE which shifted out marginally.
At the entrance to the Straight, MAGICAL BEAM was shifted to the inside of GREAT SPEED to obtain clear running.
Near the 350 Metres, TAI PO FORTUNE was steadied when disappointed for running between GOLDEN GUNNERS and NAMJONG SURPRISE which shifted out after again being brushed by AMERICAN FAME.  As TAI PO FORTUNE had not established running to the outside of NAMJONG SURPRISE, no further action was taken.
Over about the last 100 Metres, EVERYONEâS CHOICE shifted out under pressure.
EVERYONEâS CHOICE and DARK CORE were sent for sampling.
            "
20150524-3.html,2015-05-24,Sha Tin,3,2014-636,Class 5,1400,GOOD,D'AGUILAR HANDICAP,"TURF - ""C+3"" COURSE",13.62 21.72 22.95 23.97,"
                ON THE WAY shifted out at the start and bumped the hindquarters of FANTASTICLIFE.  A short distance later, ON THE WAY was checked when crowded for room between ALL FRIENDS which shifted out marginally and FANTASTICLIFE which, after initially shifting in, was then taken in by CANNY FRANCO which in turn was taken in by GOLD PRECIOUS.  After this, FANTASTICLIFE and CANNY FRANCO continued to race tight inside GOLD PRECIOUS (N Callan) which shifted in when being ridden along before being straightened.  N Callan was advised to exercise more care.
From a wide barrier, CASA JUNIOR was taken back in the field in the early stages.
Passing the 1200 Metres, DRAGON ENERGY got its head up when awkwardly placed close to the heels of WINNING BOY.
Also passing the 1200 Metres, CANNY FRANCO, which was proving difficult to settle, got its head up when being steadied away from the heels of GOLD PRECIOUS.
Approaching the 1000 Metres, P J HALL, which was travelling keenly, was awkwardly placed close to the heels of DRAGON ENERGY after being taken out by LAUDABLE VIRTUE which shifted out when also over-racing.
After the 900 Metres, CANNY FRANCO was left racing wide and without cover.
At the 400 Metres, FANTASTICLIFE and BEST JADE TRIUMPH bumped.
Approaching the 250 Metres, P J HALL was shifted in away from the heels of CANNY FRANCO.  Then near the 200 Metres, P J HALL was steadied when disappointed for running between CANNY FRANCO and ON THE WAY which shifted out.
When questioned, N Callan stated that he had been asked to ride GOLD PRECIOUS similarly to how it was ridden when he was successful on the horse earlier in the season when it was positioned behind the leaders and on that occasion was able to finish off the race well.
Also when questioned, K Teetan stated that it had been intended for P J HALL to be ridden positively in the early stages in order to lead or sit outside the lead.  He said after being placed into the barriers P J HALL became fractious and as the start was effected began awkwardly.  He said he became badly unbalanced due to the manner in which P J HALL began and the fact that simultaneously it was bumped by LAUDABLE VIRTUE which shifted out.  He said because of these factors P J HALL lost ground and after this it was not available to him to press forward given that the majority of the field had established a significant advantage over P J HALL.  He said therefore he chose to shift the horse across behind runners and obtained a position closer to the rail in the early stages.  A veterinary inspection of P J HALL immediately following the race did not show any significant findings.
FANTASTICLIFE, SNOW SLIDER and GOLD PRECIOUS were sent for sampling.
            "
20150524-4.html,2015-05-24,Sha Tin,4,2014-637,Class 4,1200,GOOD,LYNDHURST HANDICAP,"TURF - ""C+3"" COURSE",23.69 22.41 23.20,"
                TRIBAL GLORY began only fairly.
MULTI-WIN GENERAL began awkwardly and from the outside barrier was shifted across behind runners in the early stages.
LUCKY PROFIT began awkwardly.
Near the 700 Metres, ORACLE was awkwardly placed inside the heels of JOLLY JOLLY which was attempting to obtain a position with cover behind JOYFUL THE GREAT.
Close to the finishing line, ORACLE was steadied away from the heels of MULTI-WIN GENERAL which shifted in abruptly.
After the race, J Moreira was not able to offer any explanation for the disappointing performance of TOP BONUS.  A veterinary inspection of TOP BONUS immediately following the race did not show any significant findings.
DIAMOND MYSTERIOUS and MEDIC KINGDOM were sent for sampling.
            "
20150524-5.html,2015-05-24,Sha Tin,5,2014-638,Class 4,1600,GOOD,OLD BAILEY HANDICAP,"TURF - ""C+3"" COURSE",23.80 22.91 24.05 24.29,"
                IMPERIAL GALLANTRY was withdrawn on 23.5.15 by order of the Stewards acting on veterinary advice (blood abnormality) and was replaced by Standby Declared Starter BE THERE AHEAD (Apprentice K C Ng).  Before being allowed to race again, IMPERIAL GALLANTRY will be subjected to an official veterinary examination.
UNIQUE AWESOME and BE THERE AHEAD were slow to begin.
UNIQUE JOYFUL began only fairly and shortly after the start was checked and blundered when crowded for room between FUN TAPESTRY and ISLAND FLYER which shifted out.  After this, UNIQUE JOYFUL was ridden along, however, failed to muster speed and was shifted across behind runners in the early stages.
From a wide barrier, UNICORN was shifted across behind runners in the early stages.
ELITE PRIDE lost its left front plate at the 1100 Metres and its right front plate at the 450 Metres.
At the 500 Metres, UNICORN was checked away from the heels of MALAYAN PEARL which was steadied away from the heels of WIRE TO WIRE.
ASIA RISING was held up for clear running from the 400 Metres until passing the 300 Metres.
Apprentice C Y Lui (MALAYAN PEARL) pleaded guilty to a charge of careless riding [Rule 100(1)] in that over the concluding stages he permitted his mount to shift out when not clear of BE THERE AHEAD, causing that horse to be checked and to blunder and in turn be taken out onto UNIQUE AWESOME which was also checked when crowded for room out onto the hindquarters of UNIQUE JOYFUL.  Apprentice Lui was suspended from riding in races for a period to expire on Monday, 22 June 2015 on which day he may resume race riding (6 Hong Kong racedays).  The commencement of the suspension was deferred until after the Sha Tin racemeeting on Sunday, 31 May 2015.  In assessing penalty, the Stewards took into consideration the severity of the incident, particularly the interference suffered by BE THERE AHEAD and the fact that this was the 7th occasion this season that Apprentice Lui had been charged with breaching the careless riding Rule.  Apprentice Lui, in the presence of his allocated trainer, Mr P F Yiu, was again told that the Licensing Committee would give consideration to his race riding record when deciding on licences to be issued for the 2015/2016 season and that his race riding record this season is not up to the standard expected of a rider in Hong Kong.  In this incident, UNIQUE JOYFUL (M L Yeung) became unbalanced after being bumped on the hindquarters by UNIQUE AWESOME.  M L Yeung then stopped riding and shifted his mount out in an endeavour to relieve the tightening to the inside of his mount.
Throughout the race, ISLAND FLYER travelled wide and without cover.
When questioned, Z Purton (UNICORN) stated that, from barrier 13, he was asked to shift the horse across behind runners in the early stages and obtain a position close to the inside rail.  He said he was then asked to ride UNICORN for luck and obtain inside runs in the Straight if possible as the track appeared, up to that point of the meeting, to be favouring horses which were positioned close to the rail.  He said in accordance with his instructions he shifted UNICORN across behind runners in the early stages and was able to obtain a trailing position behind UNIQUE AWESOME on the rail after the 1100 Metres.  He said at the 500 Metres after being awkwardly placed close to the heels of MALAYAN PEARL, he shifted UNICORN to the inside of that horse to improve its position.  He said this was in accordance with his instructions to pursue inside runs if possible.  He added after the 400 Metres he shifted UNICORN to the outside of WIRE TO WIRE in order to attempt to obtain clear running between that horse and ASIA RISING to his outside.  He said after committing to this run, he improved quickly to be racing inside the heels of ASIA RISING which was held up close to the heels of FUN TAPESTRY after the 400 Metres.  He said as HEART WOOD, which was racing in advance of UNICORN and to the inside of ASIA RISING, did not quicken, he was not able to improve his position on UNICORN as he was positioned too far inside ASIA RISING.  He said because of this UNICORN was badly held up for clear running until after the 100 Metres at which time he was able to shift UNICORN to the outside of HEART WOOD when ASIA RISING improved to be racing in advance of that horse.
When questioned regarding the improved performance of HELLO KIMBERLEY, Trainer C S Shum stated that he did not anticipate that HELLO KIMBERLEY would improve as it did in this race.  He said in relation to the horseâs last start at Sha Tin on 9 May 2015, HELLO KIMBERLEY had not previously raced over the course and distance and as the horse had drawn barrier 14 and given that he anticipated there was strong pace in that race, he instructed the rider on that occasion to shift HELLO KIMBERLEY across behind runners in the early stages and obtain a position closer to the rail to see if it could finish off the race.  He said, unlike at its last start where he expected that the race would be run at a strong tempo, he felt there was only one established leader in todayâs race, that being HEART WOOD.  He said having this in mind and given that the track appeared to be favouring horses that were ridden in forward positions and close to the rail, he felt that there was an opportunity for HELLO KIMBERLEY, which was stepping up to 1600 Metres today, to either sit outside HEART WOOD or if the tempo was not strong, to take the lead.
A veterinary inspection of SILVER BAUHINIA, which was eased down after the 600 Metres, immediately following the race did not show any significant findings, however, the horse was unable to be scoped due to being fractious.  The performance of SILVER BAUHINIA was considered unacceptable.  Before being allowed to race again, SILVER BAUHINIA will be required to perform to the satisfaction of the Stewards in an official barrier trial and be subjected to an official veterinary examination.
UNICORN, HELLO KIMBERLEY and MALAYAN PEARL were sent for sampling.
            "
20150524-6.html,2015-05-24,Sha Tin,6,2014-639,Class 4,1200,GOOD,LYNDHURST HANDICAP,"TURF - ""C+3"" COURSE",23.81 22.47 23.25,"
                ULTIMATE WINNERS was slow to begin.
THIS IS GLADIATOR and COUP DâETAT bumped heavily at the start.
From wide barriers, JOLLY SPRING and GLORY SUNSHINE were shifted across behind runners in the early stages.
Passing the 1100 Metres, THIS IS GLADIATOR was awkwardly placed close to the heels of GOLDEN CHOPSTICKS.
Near the 1000 Metres, THIS IS GLADIATOR and TEN FLAMES raced tight.
Near the 850 Metres, ULTIMATE WINNERS shifted in and brushed the running rail of its own accord.
After the 700 Metres, NEWSWIRE FREE got its head on the side and lay out.
Near the 550 Metres, GLORY SUNSHINE was taken wider by TEN FLAMES which got its head on the side and shifted out away from GOLDEN CHOPSTICKS which was shifted out to improve.
Throughout the race, THORS BOLT travelled wide and without cover.
A veterinary inspection of SPITFIRE and COUP DâETAT immediately following the race did not show any significant findings.
GOLDEN CHOPSTICKS, THORS BOLT, SENSATION and NEWSWIRE FREE were sent for sampling.
            "
20150524-7.html,2015-05-24,Sha Tin,7,2014-640,Class 4,1400,GOOD,ON LAN HANDICAP,"TURF - ""C+3"" COURSE",13.28 21.49 23.47 24.13,"
                GOLDEN PARTNERS was slow to begin and then despite being ridden along in the early stages failed to muster speed.
BEAUTY JOURNEY was also vigorously ridden along in the early stages, but failed to muster speed.
After initially being bumped by CITY POWER shortly after the start, BEAUTY JOURNEY shifted out away from that horse, resulting in NEW SPEED AHEAD being hampered.  Also shortly after the start, ELEGANCE KLAMMER was badly hampered when crowded for room between FLAGSHIP FLY which shifted out marginally and LIGHTNING PEGASUS (G Mosse) which shifted in.  G Mosse was reprimanded and advised that in similar circumstances he would be expected to make every endeavour to prevent his mounts from shifting ground.
Shortly after the start, GOLD DRAGON was bumped by MASTER MIND which shifted in.
Approaching the 800 Metres, LIGHTNING PEGASUS was left racing wide and without cover.
For some distance approaching and passing the 700 Metres, FLAGSHIP FLY was awkwardly placed close to the heels of BEAUTY JOURNEY.
Near the 500 Metres, BEAR-POP was checked when attempting to improve inside the heels of MASTER MIND (D Whyte) which, after initially shifting out marginally, then shifted back in to resume its position.  As the Stewards were satisfied that BEAR-POP had not properly established running to the inside of MASTER MIND, no further action was taken other than D Whyte was reminded of his obligation to prevent his mounts from shifting ground wherever possible.
Over the concluding stages, GOLD DRAGON was awkwardly placed outside the heels of SHORT SQUEEZE which shifted out under pressure.  Consequently GOLD DRAGON was not able to be ridden out all the way to the end of the race.
Throughout the race, NEVER BETTER travelled wide and without cover.
After the race, A Suborics, the rider of FLAGSHIP FLY, which finished tailed out, reported that the horse was making an abnormal breathing noise during the race.  The Veterinary Officer reported that an endoscopic examination found the horse to be a âroarerâ.  The performance of FLAGSHIP FLY was considered unacceptable.  Before being allowed to race again, FLAGSHIP FLY will be required to perform to the satisfaction of the Stewards in an official barrier trial and be subjected to an official veterinary examination.
A veterinary inspection of ELEGANCE KLAMMER immediately following the race did not show any significant findings.
A veterinary inspection of NEVER BETTER immediately following the race revealed the horse to be lame in its left front leg.  Before being allowed to race again, NEVER BETTER will be subjected to an official veterinary examination.
BEAR-POP and SHORT SQUEEZE were sent for sampling.
            "
20150524-8.html,2015-05-24,Sha Tin,8,2014-641,Class 3,1400,GOOD,THE SPORTS CLUB DIAMOND JUBILEE CHALLENGE CUP (HANDICAP),"TURF - ""C+3"" COURSE",13.41 21.66 24.50 22.82,"
                When behind the barriers, W M Lai was dislodged from THE SHOW.  THE SHOW then proceeded to the unplaced saddling area riderless.  When attempts were being made to lead THE SHOW back to the Start to undergo a veterinary examination, THE SHOW again broke loose and travelled a short distance.  To prevent an unreasonable delay to the start of the race, the Stewards ordered the withdrawal of THE SHOW.  Before being allowed to race again, THE SHOW will be subjected to an official veterinary examination.
After being loaded, FIONNâS TREASURE became fractious, reared and momentarily sat down, resulting in its rider, Apprentice C Y Lui, being dislodged.  FIONNâS TREASURE was removed from the barriers and examined by the Veterinary Officer who said in his opinion it was suitable to race.  FIONNâS TREASURE subsequently travelled wide and without cover and finished tailed out.  The performance of FIONNâS TREASURE was considered unacceptable.  Before being allowed to race again, FIONNâS TREASURE will be required to perform to the satisfaction of the Stewards in an official barrier trial and be subjected to an official veterinary examination.
BAAB AL NASR began awkwardly.
From the outside barriers, LUCKY SCEPTER and HAPPY PLACE were shifted across behind runners in the early stages.
Despite being vigorously ridden in the early stages, PENGLAI XIANZI was slow to muster speed and after being left racing wide was taken back in an endeavour to obtain cover.
Making the turn near the 900 Metres, HAPPY PLACE got its head on the side and shifted out towards the heels of LUCKY SCEPTER.
After the 800 Metres, LUCKY SCEPTER commenced to prove difficult to settle and was awkwardly placed close to the heels of ULTIMATE GLORY.
Passing the 600 Metres, SUNNY PEARL (Apprentice H N Wong) got its head on the side and lay out despite the efforts its rider.  This resulted in SUNNY PEARL shifting out and allowing LET ME DO to improve to be racing between SOLAR KINGDOM and SUNNY PEARL.  As the Stewards were satisfied that Apprentice Wong had made all reasonable endeavours to prevent his mount from shifting out, no further action was taken.
At the entrance to the Straight, SUNNY PEARL was shifted out away from the heels of LET ME DO which shifted out marginally.
In the early part of the Straight, OUR GENERATION got its head on the side and lay out under pressure.
After the 400 Metres, HAPPY PLACE momentarily raced in restricted room inside LUCKY SCEPTER.
Approaching the 250 Metres, TOO FAST raced in restricted room between SUNNY PEARL and LUCKY SCEPTER which shifted out when improving between TOO FAST and LET ME DO.
Approaching the 100 Metres, HAPPY PLACE was steadied when racing inside LET ME DO.
A veterinary inspection of BAAB AL NASR immediately following the race did not show any significant findings.  The performance of BAAB AL NASR, which finished tailed out, was considered unacceptable.  Before being allowed to race again, BAAB AL NASR will be required to perform to the satisfaction of the Stewards in an official barrier trial and be subjected to an official veterinary examination.
LET ME DO, LUCKY SCEPTER and SOLAR KINGDOM were sent for sampling.
            "
20150524-9.html,2015-05-24,Sha Tin,9,2014-642,Class 3,1000,GOOD,SHELLEY HANDICAP,"TURF - ""C+3"" COURSE",13.05 20.34 22.95,"
                When parading behind the barriers, the tongue tie fitted to SKY MAN was adjusted.
After being loaded, HARBOUR ALERT became fractious, attempted to get out under the front gate and damaged the front gate.  HARBOUR ALERT was removed from the barriers, examined by the Veterinary Officer and found to be suitable to race.  As the front gate was damaged, the horses drawn outside of and inclusive of barrier 11 were moved one stall further out and barrier 11 was left vacant.  Before being allowed to race again, HARBOUR ALERT will be required to perform satisfactorily in a stalls test.
COUNTRY MELODY and DYNAMIC VOYAGE were slow to begin.
SMART DELIGHT and GOOD LUCK BOY bumped on jumping.
On jumping BEAUTY KINGDOM was crowded for room between TANGO FIRE and FAY DEEP which shifted out.  FAY DEEP then became unbalanced and shifted out further, resulting in BEAUTY KINGDOM and TANGO FIRE continuing to be crowded for some distance.
Near the 950 Metres, TRIUMPHANT JEWEL was crowded for room between CHATER ROCK and HARBOUR ALERT which shifted in to avoid causing interference to its outside.
Near the 750 Metres, TRIUMPHANT JEWEL was crowded for room between COUNTRY MELODY and FAY DEEP, both of which shifted ground.
Near the 600 Metres, TANGO FIRE was checked when crowded for room outside FAY DEEP which was taken out by COUNTRY MELODY which, when awkwardly placed close to the heels of GOOD LUCK BOY, shifted out marginally.
Near the 400 Metres, TANGO FIRE was again checked when crowded for room outside FAY DEEP which was awkwardly placed outside the heels of SMART DELIGHT (Z Purton) which shifted out.  Z Purton was advised to exercise more care.
Close to the finishing line, DYNAMIC VOYAGE got its head up when being straightened to prevent the horse from shifting out.
WINFULL PATROL lost its right front plate and BEAUTY KINGDOM lost its right hind plate during the race.
A veterinary inspection of TANGO FIRE and FAY DEEP immediately following the race did not show any significant findings.
A veterinary inspection of SMART DELIGHT immediately following the race including an endoscopic examination showed a substantial amount of blood in the horse's trachea.  Before being allowed to race again, SMART DELIGHT will be subjected to an official veterinary examination.
SMART DELIGHT, GOOD LUCK BOY and WINFULL PATROL were sent for sampling.
            "
20150527-1.html,2015-05-27,Sha Tin,1,2014-645,Class 5,1800,GOOD,URANUS HANDICAP,ALL WEATHER TRACK,13.52 22.11 24.75 25.19 23.49,"
                COLOURFUL PROFIT was withdrawn on 26.5.15 by order of the Stewards acting on veterinary advice (sore left fore fetlock) and was replaced by Standby Declared Starter CROATIA (D Lane).  Before being allowed to race again, COLOURFUL PROFIT will be subjected to an official veterinary examination.
CULTURAL CITY began awkwardly and lost ground.
CRIMSON HEART began awkwardly and from a wide barrier was shifted across behind runners in the early stages.
HEAR THE ROAR began only fairly.
SURE PEACE (J Moreira) began very awkwardly, shifted out and bumped the hindquarters of MY CUP OVERFLOWS, causing that horse to become unbalanced and SURE PEACE to lose ground.  In this incident, J Moreira suffered an injury to his lower back.  On pulling up after the race, J Moreira was forced to dismount from SURE PEACE when unable to ride that horse back to the unsaddling area.  J Moreira was transported via ambulance back to the Clubâs medical room.  As J Moreira was unable to weigh in, without causing an unreasonable delay to the declaration of weighed-in, the Stewards, acting under the power of Rule 112(5), declared weighed-in on the numbers semaphored by the Judge as they were satisfied that there were no circumstances which suggested that less than the proper weight had been carried by SURE PEACE throughout the race.  J Moreira was subsequently stood down the by Clubâs medical officers from his remaining race riding engagements.
Shortly after the start, SWEET BEAN, which was being aggressively ridden along, was awkwardly placed outside the heels of CHANS DELIGHT.
Near the 1400 Metres, CULTURAL CITY got its head up when being steadied away from the heels of JACKâS GEM (A Suborics) which shifted in when not quite clear.  A Suborics was advised to exercise more care.
In the middle stages, GOLD FORTUNE raced with its head on the side and lay in.
After the 900 Metres, SURE PEACE was left racing wide and without cover.
Approaching the 700 Metres, SWEET BEAN and HEAR THE ROAR raced tight as SWEET BEAN attempted to shift to the outside of NEW PET.  When SWEET BEAN was unable to improve, that horse raced close to the heels of NEW PET for some distance.
Near the 600 Metres, CHANS DELIGHT, which was commencing to give ground, momentarily raced in restricted room between DRAGON BACHELOR and ALL MY BENEFIT.  After this, CHANS DELIGHT continued to give ground and finished tailed out.  The performance of CHANS DELIGHT was considered unacceptable.  Before being allowed to race again, CHANS DELIGHT will be required to perform to the satisfaction of the Stewards in an official barrier trial and be subjected to an official veterinary examination.
The performances of JACKâS GEM and GOLD FORTUNE, which also finished tailed out, were considered unacceptable.  Before being allowed to race again, JACKâS GEM and GOLD FORTUNE will be required to perform to the satisfaction of the Stewards in an official barrier trial and be subjected to an official veterinary examination.
A veterinary inspection of MY CUP OVERFLOWS and CHANS DELIGHT immediately following the race did not show any significant findings.
SURE PEACE and DRAGON BACHELOR were sent for sampling.
<28/5/2015  Additional Veterinary Report>The Veterinary Officer reported that CROATIA was lame in its right front leg on the morning after racing.  Before being allowed to race again, CROATIA will be subjected to an official veterinary examination.
            "
20150527-2.html,2015-05-27,Sha Tin,2,2014-646,Class 4,1650,GOOD,SATURN HANDICAP,ALL WEATHER TRACK,27.68 23.88 24.72 23.20,"
                CHEERFUL FRAME was withdrawn on raceday morning by order of the Stewards acting on veterinary advice (nail puncture right fore foot).  Before being allowed to race again, CHEERFUL FRAME will be subjected to an official veterinary examination.
ALWAYS SOMETHING was slow to begin and shortly after the start was crowded for room between FLYING UNICORN and SPINNING DANCER which was taken out by FOTOGENIC.
Shortly after the start, CRUISE CONTROL was momentarily awkwardly placed outside the heels of VITAL PRINCE.  After this, CRUISE CONTROL was ridden along, however, failed to muster speed.
From wide barriers, FLYING UNICORN and GALLANT TRIUMPH were shifted across behind runners in the early stages.
Approaching the winning post on the first occasion, SPINNING DANCER was awkwardly placed outside the heels of FOTOGENIC.
Passing the winning post on the first occasion, CRUISE CONTROL was steadied away from the heels of SUM WIN DRAGON which was racing tight to the inside of KITAYA.
GALLANT TRIUMPH lost its right front plate in the middle stages.
Near the 500 Metres, KITAYA momentarily raced tight between VITAL PRINCE and FRESH AND FRESH.
MODERN FORTUNE was held up and unable to improve rounding the Home Turn and shortly after entering the Straight was steadied when disappointed for running between MEDIC KINGDOM and FOTOGENIC.  After this, MODERN FORTUNE was shifted to the inside of MEDIC KINGDOM.  SUM WIN DRAGON, which was following MODERN FORTUNE, was held up for clear running behind that horse approaching the 300 Metres.
Approaching the 200 Metres, VITAL PRINCE raced in restricted room between GALLANT TRIUMPH and FOTOGENIC which shifted out under pressure when giving ground.
For some distance passing the 200 Metres, SUM WIN DRAGON was awkwardly placed outside MEDIC KINGDOM which was weakening.
For the majority of the race, FRESH AND FRESH travelled wide and without cover.
After the race, the Veterinary Officer reported that YOUNG RANGER had sustained minor wounds to both hind legs.
A veterinary inspection of MEDIC KINGDOM immediately following the race did not show any significant findings.
CRUISE CONTROL, YOUNG RANGER and SPINNING DANCER were sent for sampling.
            "
20150527-3.html,2015-05-27,Sha Tin,3,2014-647,Class 4,1200,GOOD,JUPITER HANDICAP,ALL WEATHER TRACK,23.67 22.39 23.81,"
                FABIO was withdrawn on raceday morning by order of the Stewards acting on veterinary advice (lame left fore).  Before being allowed to race again, FABIO will be subjected to an official veterinary examination.
When being saddled up, CALIFORNIA CHARIOT reared over.  Acting on the Veterinary Officerâs advice, CALIFORNIA CHARIOT was withdrawn by order of the Stewards.
WINNER ST PAULâS was crowded for room on jumping between DINING STAR and TRILLION TREASURE which shifted out.  After this, WINNER ST PAULâS was shifted across behind runners and then making the first turn near the 700 Metres got its head on the side and hung out when racing wide.
SUNSHINE KID was crowded for room on jumping between GRAN BOLIVAR and LOVELY NAUGHTY which shifted out.
SUPER KING STAR began only fairly.
SKY FULL OF STARS was shifted across behind runners in the early stages.
Approaching the turn near the 700 Metres, SKY FULL OF STARS was awkwardly placed close to the heels of GRAN BOLIVAR which got its head on the side and shifted in when awkwardly placed behind DINING STAR.
Upon straightening, LOVELY NAUGHTY shifted out and bumped SUNSHINE KID.
In the Straight, TRILLION TREASURE lay out under pressure.
Throughout the race, SUNSHINE KID travelled wide and without cover.
After the race, N Rawiller (AMBITIOUS KING) stated that his mount travelled strongly in the early and middle stages, however, rounding the Home Turn when LOVELY NAUGHTY improved to his outside, AMBITIOUS KING immediately came off the bridle and then weakened in the Straight.  A veterinary inspection of AMBITIOUS KING immediately following the race did not show any significant findings.
A veterinary inspection of WINNER ST PAULâS immediately following the race did not show any significant findings.
TRILLION TREASURE and LOVELY NAUGHTY were sent for sampling.
            "
20150527-4.html,2015-05-27,Sha Tin,4,2014-648,Class 3,1200,GOOD,VENUS HANDICAP,ALL WEATHER TRACK,23.47 22.19 22.94,"
                When leaving the Parade Ring, SEA RUBY, which was fractious, bumped a rail.  On arrival at the barriers, SEA RUBY was examined by the Veterinary Officer who said in his opinion it was suitable to race.
Shortly after the start, MELLIFLUENT was bumped by ALL THE BEST which shifted in.
From wide barriers, SHANGHAI BOND and TONYBOY were shifted across behind runners in the early stages.
Near the 300 Metres, ARCHIPPUS and ALL THE BEST raced tight as ARCHIPPUS shifted out into clear running.
Near the 50 Metres, SHANGHAI BOND was awkwardly placed outside RUMBA KING which shifted out marginally when giving ground.
Passing the 50 Metres, RUMBA KING got its head on the side and shifted out under pressure.
When questioned regarding the disappointing performance of SEA RUBY, D Whyte stated that the horse was more worked up tonight prior to the race than it was at its last start.  He said after being placed in the barriers, SEA RUBY became fractious and as the start was effected began only fairly.  He said he had to make a limited amount of use of the horse in the early stages to overcome its moderate start, however, was able to improve to be racing outside the lead.  He said after this SEA RUBY travelled strongly outside the leader RUMBA KING and he expected the horse to again close off the race well given that the tempo of the race in the early stages was not fast.  He added at the entrance to the Straight he placed SEA RUBY under pressure, however, the horse did not quicken as it did at its last start and in fact came under pressure far sooner than he expected.  He said SEA RUBY was very disappointing in its failure to respond to his riding and the manner in which it weakened, particularly over the final 200 Metres.  Trainer J Moore stated that, in his opinion, the horseâs performance tonight could be attributed to the fact that it became very worked up before the race and then had to be used up in the early stages after beginning poorly.  He said SEA RUBY had done particularly well since its last start and based on that performance he expected the horse to be a strong chance in the race.  A veterinary inspection of SEA RUBY immediately following the race including an endoscopic examination revealed the horse to be a âroarerâ.  The performance of SEA RUBY, a favourite for tonightâs race and a last start winner, was considered unacceptable.  Before being allowed to race again, SEA RUBY will be required to perform to the satisfaction of the Stewards in an official barrier trial and be subjected to an official veterinary examination.
After the race, K Teetan (MELLIFLUENT) stated that despite being ridden along in the early stages, MELLIFLUENT was not striding out comfortably and he considered easing the horse out of the race.  He said he persisted in riding MELLIFLUENT when there were no obvious soreness problems, however, the horse remained tailed out throughout the event.  He added after the race MELLIFLUENT appeared to trot back to the unsaddling area sound.  A veterinary inspection of MELLLIFLUENT immediately following the race did not show any significant findings.  The performance of MELLIFLUENT was considered unacceptable.  Before being allowed to race again, MELLIFLUENT will be required to perform to the satisfaction of the Stewards in an official barrier trial and be subjected to an official veterinary examination.
Also after the race, B Prebble (RUMBA KING) stated that the horse did not feel comfortable in its action.  A veterinary inspection of RUMBA KING immediately following the race did not show any significant findings.  Before being allowed to race again, RUMBA KING will be subjected to an official veterinary examination.
Following the race, the Veterinary Officer reported that BUDDY BUNDY had sustained small wounds to the left hind leg and that an endoscopic examination was conducted on TONYBOY at the request of Trainer A T Millard.  The Veterinary Surgeon reported that this examination showed a substantial amount of blood in the horse's trachea.  Before being allowed to race again, TONYBOY will be subjected to an official veterinary examination.
SEA RUBY, ARCHIPPUS and SILLY BUDDIES were sent for sampling.
            "
20150527-5.html,2015-05-27,Sha Tin,5,2014-649,Class 4,1650,GOOD,SATURN HANDICAP,ALL WEATHER TRACK,27.70 23.62 24.14 24.20,"
                From a wide barrier, HOXO was steadied as the start was effected and shifted across behind runners.
EN CIVIL began awkwardly.
From the outside barrier, NO TIES was shifted across behind runners in the early stages.
After the 900 Metres, HURRY HURRY UP, which was travelling keenly, improved to be racing outside CONFUCIUS ELITE which was being steadied to allow DASHING SUPER to cross.  Then near the 800 Metres, HURRY HURRY UP was left racing wide and without cover.
In the early part of the Straight, HAPPY MOMENTS shifted out and bumped CONFUCIUS ELITE which in turn shifted out and made contact with HURRY HURRY UP.  After this, HAPPY MOMENTS continued to lay out and proved difficult to ride.
For the majority of the race, WINNING APEX and NATURAL FRIENDSHIP travelled wide and without cover.
After the race, N Callan reported that CONFUCIUS ELITE did not feel comfortable in its action and felt lame in front.  A veterinary inspection of CONFUCIUS ELITE immediately following the race revealed the horse to be lame in its right front leg.  Before being allowed to race again, CONFUCIUS ELITE will be subjected to an official veterinary examination.
A veterinary inspection of AXIOM immediately following the race did not show any significant findings.
DASHING SUPER and DIAMOND FRIENDS were sent for sampling.
            "
